정책ID,정책서비스ID,서비스명,태그-신청절차,태그-지원유형,태그-지역(시도),태그-지역(시군구),태그-기업규모,태그-업종(대분류),태그-업력(시작),태그-업력(종료)
13359,568000000510,원예시설현대화 지원(화훼류 신 수출전략품목),오프라인,"현금,현물",충청남도,당진시,무관,"전기, 가스, 증기 및 공기 조절 공급업",0.0,0.0
13360,568000000583,축산분야 ICT 융복합지원(자치단체),오프라인,"현금,현물/정보제공",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업/사업시설 관리, 사업 지원 및 임대 서비스업/보건업 및 사회복지 서비스업",0.0,0.0
13361,568000000485,아동복지시설 기능보강 지원,오프라인,"현금,현물",충청남도,당진시,무관,무관,0.0,0.0
13362,568000000607,후계농업경영인 육성 지원,오프라인,"정보제공/교육,용역",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13363,454000000275,공기업 개발부담금 부과 감면,오프라인,기타,충청남도,논산시,중소기업/소상공인,무관,0.0,0.0
13364,451000000303,공기업 개발부담금 부과 감면,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,무관,0.0,0.0
13365,568000000370,FTA 피해 보전 직불금 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업/도매 및 소매업",0.0,0.0
13366,568000000445,밭농업 직불금 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13367,568000000371,GAP 인증농가 안전성 검사비 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13368,568000000398,구제역 백신 접종비 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13369,568000000446,밭작물 공동경영체 육성 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업/제조업/건설업/전문, 과학 및 기술 서비스업/교육 서비스업",0.0,0.0
13370,451000000395,식품소재 및 반가공산업 육성 지원,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업/제조업/전문, 과학 및 기술 서비스업",0.0,0.0
13371,451000000306,과수 ICT분야 시설보조 지원(과수생산유통지원사업),오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13373,451000000513,특용작물생산시설 현대화 지원,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13374,451000000308,과실전문 생산 단지 기반 조성 지원(과수생산 유통지원 사업),오프라인,"교육,용역",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13375,568000000386,고품질 쌀 유통 활성화 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업/제조업/건설업/전문, 과학 및 기술 서비스업",0.0,0.0
13376,454000000453,청년농산업창업 지원,오프라인,"현금,현물",충청남도,논산시,무관,"농업, 임업 및 어업",0.0,0.0
13377,451000000279,농산물 마케팅 지원,복합,"교육,용역",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13378,568000000395,과실 전문 생산 단지 기반 조성 지원(과수생산 유통지원 사업),오프라인,"현금,현물",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13379,568000000452,산림경영계획 작성 지원,오프라인,"현금,현물",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업/광업/제조업",0.0,0.0
13380,451000000426,예비 사회적기업 사업개발비 지원,복합,"현금,현물",충청남도,보령시,중소기업/소상공인,"전문, 과학 및 기술 서비스업",0.0,0.0
13381,568000000393,과수 ICT분야 시설보조 지원(과수생산유통지원사업),오프라인,기타,충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13382,454000000373,아동복지시설 기능보강 지원,오프라인,기타,충청남도,논산시,무관,무관,0.0,0.0
13383,568000000454,산림복합경영단지 조성 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13384,451000000280,6차산업 자금 융자 지원,오프라인,"현금,현물",충청남도,보령시,무관,"농업, 임업 및 어업/제조업/도매 및 소매업/전문, 과학 및 기술 서비스업",0.0,0.0
13385,451000000328,농산물 산지유통센터 건립 지원,복합,정보제공,충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13386,568000000474,시간 연장 어린이집 운영 지원,오프라인,"현금,현물",충청남도,당진시,무관,교육 서비스업/보건업 및 사회복지 서비스업,0.0,0.0
13387,568000000455,산림작물 생산 기반 조성 지원,오프라인,"현금,현물",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업/광업/제조업/전기, 가스, 증기 및 공기 조절 공급업/도매 및 소매업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업/교육 서비스업",0.0,0.0
13388,451000000329,농산물 GAP 시설 보완 지원,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업/광업/제조업/도매 및 소매업/운수 및 창고업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0
13389,568000000591,친환경농업 직불금 지급,복합,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13390,451000000311,구제역 백신 접종비 지원,오프라인,"현금,현물",충청남도,보령시,무관,"농업, 임업 및 어업",0.0,0.0
13391,454000000271,고추 비가림 재배 시설 지원,오프라인,"현금,현물",충청남도,논산시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13392,454000000272,고품질쌀 유통활성화 지원,오프라인,"현금,현물",충청남도,논산시,무관,"농업, 임업 및 어업/제조업/건설업/전문, 과학 및 기술 서비스업",0.0,0.0
13393,454000000444,주산지 GAP 안전성 분석 지원,오프라인,"현금,현물",충청남도,논산시,중소기업/소상공인,"농업, 임업 및 어업/전문, 과학 및 기술 서비스업",0.0,0.0
13394,454000000445,중소기업 개발부담금 감면 및 면제,오프라인,"민원,상담,법률",충청남도,논산시,중소기업/소상공인,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0,0.0
13395,451000000453,자활 근로 지원,오프라인,"현금,현물",충청남도,보령시,무관,"전문, 과학 및 기술 서비스업/교육 서비스업",0.0,0.0
13396,451000000282,FTA 피해 보전 직불금 지원,오프라인,"현금,현물",충청남도,보령시,무관,"농업, 임업 및 어업/도매 및 소매업",0.0,0.0
13397,451000000283,GAP 인증농가 안전성 검사비 지원,오프라인,"현금,현물",충청남도,보령시,무관,"농업, 임업 및 어업",0.0,0.0
13398,451000000403,아동복지시설 기능보강 지원,오프라인,"현금,현물",충청남도,보령시,무관,무관,0.0,0.0
13399,451000000344,대·중·소 기업 동반성장 협력 지원,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"전문, 과학 및 기술 서비스업/교육 서비스업",0.0,0.0
13400,451000000431,유기질비료 지원,오프라인,"현금,현물",충청남도,보령시,무관,"농업, 임업 및 어업",0.0,0.0
13401,451000000291,가축분뇨처리지원,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업/전기, 가스, 증기 및 공기 조절 공급업/수도, 하수 및 폐기물 처리, 원료 재생업/전문, 과학 및 기술 서비스업",0.0,0.0
13402,568000000596,특용작물생산시설 현대화 지원,오프라인,"현금,현물",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13403,568000000415,GAP 시설 보완 지원,오프라인,"현금,현물",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업/광업/제조업/도매 및 소매업/운수 및 창고업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0
13404,568000000581,축사시설 현대화 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13405,568000000582,축산물 가공유통단계 HACCP 컨설팅 지원,오프라인,"정보제공/교육,용역",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업/제조업/도매 및 소매업",0.0,0.0
13406,568000000366,2018년 농산물공동출하확대 지원(공동선별비),오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13407,568000000367,2018년 농산물마케팅 지원(농산물마케팅지원사업),복합,"교육,용역",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13408,568000000416,농업경영컨설팅 지원,오프라인,"현금,현물",충청남도,당진시,중소기업/소상공인,"농업, 임업 및 어업/전문, 과학 및 기술 서비스업/교육 서비스업",0.0,0.0
13409,568000000390,공기업 개발부담금 부과 감면,오프라인,기타,충청남도,당진시,중소기업/소상공인,무관,0.0,0.0
13410,568000000497,어선 폐선을 통한 어업인 퇴직 지원(연근해 어선 감척),오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13411,451000000349,두레기업 창업 및 우량기업 육성 지원,오프라인,"현금,현물",충청남도,보령시,무관,"농업, 임업 및 어업/제조업/도매 및 소매업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업/교육 서비스업",0.0,0.0
13412,568000000505,예방백신 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업",0.0,0.0
13413,568000000561,중소기업 개발부담금 감면 및 면제,오프라인,"민원,상담,법률",충청남도,당진시,중소기업/소상공인,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0,0.0
13414,451000000361,밭작물공동경영체 육성 지원,오프라인,"현금,현물/교육,용역",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업/제조업/건설업/전문, 과학 및 기술 서비스업/교육 서비스업",0.0,0.0
13415,451000000298,고추 비가림 재배 시설 지원,오프라인,"현금,현물",충청남도,보령시,중소기업/소상공인,"농업, 임업 및 어업",0.0,0.0
13416,568000000434,두레 기업 창업 및 우량기업 육성 지원,오프라인,"현금,현물",충청남도,당진시,무관,"농업, 임업 및 어업/제조업/도매 및 소매업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업/교육 서비스업",0.0,0.0
13417,453000000311,원예시설현대화 지원(화훼류 신 수출전략품목),오프라인,"현금,현물",충청남도,서산시,무관,"전기, 가스, 증기 및 공기 조절 공급업",0.0,0.0
13418,453000000212,농산물 GAP 시설 보완 지원,오프라인,"현금,현물",충청남도,서산시,중소기업/소상공인,"농업, 임업 및 어업/광업/제조업/도매 및 소매업/운수 및 창고업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0
13419,453000000213,농업경영컨설팅 지원,오프라인,"현금,현물",충청남도,서산시,중소기업/소상공인,"농업, 임업 및 어업/전문, 과학 및 기술 서비스업/교육 서비스업",0.0,0.0
13420,453000000368,천일염 포장재 지원,오프라인,기타,충청남도,서산시,무관,"농업, 임업 및 어업",0.0,0.0
13421,461000000630,아동복지시설 기능보강 지원,오프라인,"현금,현물",충청남도,예산군,무관,무관,0.0,0.0
13422,461000000560,농산물 우수관리 시설 보완 지원,오프라인,"현금,현물",충청남도,예산군,중소기업/소상공인,"농업, 임업 및 어업/광업/제조업/도매 및 소매업/운수 및 창고업/전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0
13423,452000000423,후계농업경영인 육성 지원,오프라인,"정보제공/교육,용역",충청남도,아산시,무관,"농업, 임업 및 어업",0.0,0.0
13424,461000000580,마을기업 육성 및 지원,복합,"현금,현물",충청남도,예산군,무관,교육 서비스업,0.0,0.0
13425,457000000347,경관보전 비용 지원,오프라인,"현금,현물",충청남도,부여군,무관,"농업, 임업 및 어업",0.0,0.0
13426,457000000473,예비사회적기업 지정 육성 지원,복합,기타,충청남도,부여군,중소기업/소상공인,"전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0
13427,457000000474,원예시설현대화 지원(화훼류 신수출전략품목),오프라인,"현금,현물",충청남도,부여군,무관,"전기, 가스, 증기 및 공기 조절 공급업",0.0,0.0
13428,452000000325,예비사회적기업 지정 육성 지원,복합,"현금,현물",충청남도,아산시,중소기업/소상공인,"전문, 과학 및 기술 서비스업/사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0
13429,452000000326,원예시설현대화 지원(화훼류 신수출전략품목),오프라인,"현금,현물",충청남도,아산시,무관,"전기, 가스, 증기 및 공기 조절 공급업",0.0,0.0
